31342,21.169,-42.16,12.9,Gx,E 342-27
31343,21.283,-37.52,12.9,Gx,E 342-50
31351,1.002,-33.43,0.0,Gx,E 351-30 Sculptor Dwarf
31356,2.4,-34.27,9.0,Gx,E 356-4 Fornax Dwarf
31358,3.463,-34.57,12.6,Gx,E 358-63
31362,5.167,-37.06,13.0,Gx,E 362-11
31371,8.471,-33.46,13.0,Gx,E 371-16
31373,9.309,-35.41,12.9,Gx,E 373-5
31374,9.333,-33.02,12.7,Gx,E 373-8
31380,12.147,-35.31,12.9,Gx,E 380-1
31381,12.156,-35.38,12.6,Gx,E 380-6
31382,13.475,-32.52,13.0,Gx,E 383-76
31383,13.493,-36.04,11.4,Gx,E 383-87
31384,13.513,-33.49,12.6,Gx,E 384-2
31385,14.293,-33.27,13.0,Gx,E 385-30
31404,21.571,-34.35,12.8,Gx,E 404-12
31428,7.155,-29.21,12.9,Gx,E 428-11
31436,10.289,-31.37,12.6,Gx,E 436-27
31442,12.522,-29.51,12.6,Gx,E 442-26
31443,13.01,-32.26,12.9,Gx,E 443-24
31445,13.394,-30.47,12.8,Gx,E 445-2
31462,20.232,-27.43,12.9,Gx,E 462-15
31479,2.264,-24.18,12.9,Gx,E 479-4
31490,6.444,-26.07,13.0,Gx,E 490-37
31492,7.117,-26.42,13.0,Gx,E 492-2
31494,8.062,-27.31,12.5,Gx,E 494-26
31495,8.363,-26.25,12.5,Gx,E 495-21
31499,9.564,-26.06,12.8,Gx,E 499-23
31501,10.375,-26.19,12.9,Gx,E 501-51
31507,12.515,-26.27,12.6,Gx,E 507-25
31508,12.556,-26.49,13.0,Gx,E 507-45
31548,3.421,-21.15,12.9,Gx,E 548-81
31550,4.212,-21.51,12.7,Gx,E 550-24
31556,6.211,-20.03,12.7,Gx,E 556-15
31562,8.366,-20.28,13.0,Gx,E 562-23
31563,8.445,-20.21,13.0,Gx,E 563-17
